 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
44;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20999.82
45;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;5289.10
46;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;25355.98
47;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;22010.07
48;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;15550.04
49;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;22123.04
50;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20658.13
51;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;14432.79
52;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20780.59
53;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20745.87
54;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;3545.98
55;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;14635.47
56;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20016.01
57;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;19560.11
58;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;14618.97
59;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;3545.98
60;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20763.05
61;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;20238.37
62;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;15228.37
63;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;16485.31
64;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;2536.32
65;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;3578.98
66;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;879.81
67;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;781.85
68;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;541.28
69;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;541.28
70;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;21034.60
71;1210290705;Contribuição de Servidor Ativo Civil - FMS;14/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;563.28
72;1210290701;Contribuição de Servidor Ativo Civil - Câmara;31/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;36420.00;0;2483.46
73;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;31/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;70207.00;0;5007.43
74;7210290300;Contribuição Patronal - SCTRANS - Intra-Orçamentária;11/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;50000.00;0;3573.25
75;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;11/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;18000.00;0;1772.06
76;1210290704;Contribuição de Servidor Ativo Civil - FMAS;11/03/2014;FRANCISCO GOMES DE ARAUJO;098.419.034-15;41704.00;0;3008.21
77;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;149.91
78;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;2414.12
79;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;564.67
80;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;23669.33
81;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;24867.08
82;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;17/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;50140.75
83;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;135126.45
84;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;28029.12
85;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;17/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;44293.56
86;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;17/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;240989.69
87;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;100000.00;0;31498.73
88;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;100000.00;0;1497.83
89;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2014;BANCO DO BRASIL SA;00.000.000/1641-19;100000.00;0;7974.47
90;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2014;BANCO DO BRASIL SA;00.000.000/1641-19;100000.00;0;19949.54
91;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2014;BANCO SANTANDER;11.180.607/0001-17;100000.00;0;12335.69
93;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/03/2014;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2290971.00;0;791.23
94;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/03/2014;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2290971.00;0;1995.45
95;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;25/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;83925.33
96;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;54548.85
97;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;08/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;23922.31
98;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;04/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;84261.94
99;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;09/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;28781.63
100;1210290705;Contribuição de Servidor Ativo Civil - FMS;10/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;541.28
101;1210290705;Contribuição de Servidor Ativo Civil - FMS;10/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;283.53
102;1210290705;Contribuição de Servidor Ativo Civil - FMS;11/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;39913.94
103;1210290705;Contribuição de Servidor Ativo Civil - FMS;10/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;9535.41
104;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;29/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;18000.00;0;1755.76
105;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;29/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;18000.00;0;1969.08
106;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;51411.98
107;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;43598.16
108;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;36637.13
109;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;48332.68
110;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;226306.09
111;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;100000.00;0;38406.93
112;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;100000.00;0;5722.35
113;1210290704;Contribuição de Servidor Ativo Civil - FMAS;07/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;41704.00;0;3008.21
114;1210290701;Contribuição de Servidor Ativo Civil - Câmara;29/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;36420.00;0;2483.46
115;1210290705;Contribuição de Servidor Ativo Civil - FMS;10/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;5520.63
116;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;29/04/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;70207.00;0;5007.43
117;1922100000;Compensações Financ.entre o Reg.Geral e os Regimes Próp.de Prev.dos Servidores;07/04/2014;BANCO DO BRASIL SA;00.000.000/1641-19;400000.00;0;29071.32
118;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2014;BANCO DO BRASIL SA;00.000.000/1641-19;100000.00;0;40400.33
119;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2014;BANCO DO BRASIL SA;00.000.000/1641-19;100000.00;0;9155.42
120;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2014;BANCO SANTANDER;11.180.607/0001-17;100000.00;0;14280.42
121;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;30/04/2014;FOLHA DE PAGAMENTO;;2290971.00;0;948.08
122;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;03/04/2014;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2290971.00;0;942.7
123;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;03/04/2014;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2290971.00;0;3099.73
124;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;30/04/2014;FOLHA DE PAGAMENTO;;2290971.00;0;3187.09
125;1210290704;Contribuição de Servidor Ativo Civil - FMAS;08/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;41704.00;0;3008.21
126;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;08/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6309.40
127;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;08/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6384.59
128;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;08/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6234.21
129;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;5609.89
130;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;4921.34
131;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;13/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6065.63
132;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;262911.94
133;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;48814.64
134;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;44693.80
135;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;07/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;24794.40
136;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;07/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;55639.13
137;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;09/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;31801.10
138;1210290705;Contribuição de Servidor Ativo Civil - FMS;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;283.53
139;1210290705;Contribuição de Servidor Ativo Civil - FMS;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;541.28
140;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;7549.07
141;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;42628.63
142;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;29272.63
143;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;29472.20
144;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;587.99
145;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;587.99
146;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;1774.00
147;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;1774.00
148;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;1774.00
149;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;1774.00
150;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;2006.11
151;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;1232.10
152;7210290400;Contribuição Patronal - FMS - Intra-Orçamentária;20/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1535275.00;0;1232.10
153;1210290705;Contribuição de Servidor Ativo Civil - FMS;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;4647.35
154;1210290705;Contribuição de Servidor Ativo Civil - FMS;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;18054.12
155;1210290705;Contribuição de Servidor Ativo Civil - FMS;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;32953.77
156;1210290705;Contribuição de Servidor Ativo Civil - FMS;12/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;822000.00;0;18372.89
157;1210290701;Contribuição de Servidor Ativo Civil - Câmara;30/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;36420.00;0;2549.46
158;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;30/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;70207.00;0;5140.51
159;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;100000.00;0;37360.59
160;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;100000.00;0;10211.71
161;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2014;BANCO DO BRASIL SA;00.000.000/1641-19;100000.00;0;59759.75
162;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2014;BANCO DO BRASIL SA;00.000.000/1641-19;100000.00;0;9944.31
163;1922100000;Compensações Financ.entre o Reg.Geral e os Regimes Próp.de Prev.dos Servidores;08/05/2014;BANCO DO BRASIL SA;00.000.000/1641-19;400000.00;0;58854.44
164;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2014;BANCO SANTANDER;11.180.607/0001-17;100000.00;0;15012.73
165;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;30/05/2014;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2290971.00;0;4016.16
166;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;30/05/2014;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2290971.00;0;968.87
167;7210290300;Contribuição Patronal - SCTRANS - Intra-Orçamentária;05/06/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;50000.00;0;3375.49
168;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;20/06/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6065.63
169;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;20/06/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6065.63
170;7210290500;Contribuição Patronal - FMAS - Intra-Orçamentária;20/06/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;88114.00;0;6065.63
171;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;11/06/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2276771.00;0;272464.51
172;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;09/06/2014;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;2290971.00;0;84424.99
