 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
37;1325000001;Remuneração de Depositos Bancarios;31/01/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.01
38;1722330100;TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO;31/01/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;11382.08
39;1721330007;FARMÁCIA BÁSICA;21/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;100000.00;0;24596.88
40;1721330001;PAB FIXO - PISO DE ATENÇÃO BASICA;13/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1400000.00;0;112688.50
41;1721330002;PACS - PROGRAMA AGENTES COMUNITÁRIOS DE SAÚDE;21/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;2000000.00;0;137750.00
42;1721330005;SAÚDE BUCAL;21/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;480000.00;0;36795.00
43;1721330003;PSF- PROGRAMAS SAÚDE DA FAMILIA;21/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;2000000.00;0;117645.00
44;1721330033;NUCLEO DE APOIO A SAUDE DA FAMILIA-NASF;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;260000.00;0;20000.00
45;1722330100;TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO;19/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;35000.00
46;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;63.6
47;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;443.44
48;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;93.54
49;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1547.87
50;1721330024;FARMACIA POPULAR DO BRASIL;08/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;150000.00;0;10000.00
51;1721330024;FARMACIA POPULAR DO BRASIL;21/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;150000.00;0;10000.00
52;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;54.79
53;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;2016.72
54;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;144.23
55;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.12
56;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;17.83
57;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1.95
58;1721330053;TETO MUNICIPAL  DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;13/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;268000.00;0;693520.59
59;1721330016;SAÚDE MENTAL - CAPS;14/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1000.00;0;43907.90
60;1721330059;REDE VIVER SEM LIMITES;14/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;1094.17
61;1721330058;REDE BRASIL SEM MISÉRIA;14/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;1720.83
63;1721330001;PAB FIXO - PISO DE ATENÇÃO BASICA;11/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1400000.00;0;112688.50
64;1721330002;PACS - PROGRAMA AGENTES COMUNITÁRIOS DE SAÚDE;19/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;2000000.00;0;137750.00
65;1721330005;SAÚDE BUCAL;21/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;480000.00;0;36795.00
66;1721330003;PSF- PROGRAMAS SAÚDE DA FAMILIA;21/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;2000000.00;0;117645.00
67;1721330050;PROGRAMA MELHORIA DE ACESSO DE QUALIDADE;19/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;90000.00;0;30800.00
68;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;374.61
69;1721330016;SAÚDE MENTAL - CAPS;06/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1000.00;0;43907.90
70;1721330059;REDE VIVER SEM LIMITES;06/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;1094.17
71;1721330058;REDE BRASIL SEM MISÉRIA;06/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;1720.83
72;1721330053;TETO MUNICIPAL  DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;06/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;268000.00;0;696962.25
73;1721330021;CEO - CENTRO DE ESPECIALIDADES ODONTOLOGICAS;04/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;120000.00;0;2200.00
74;1721330021;CEO - CENTRO DE ESPECIALIDADES ODONTOLOGICAS;25/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;120000.00;0;2200.00
75;1721330021;CEO - CENTRO DE ESPECIALIDADES ODONTOLOGICAS;04/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;120000.00;0;8800.00
76;1721330034;SERVIÇO DE ATENDIMENTO MOVEL AS URGENCIAS-SAMU;04/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1200000.00;0;70000.00
77;1721330021;CEO - CENTRO DE ESPECIALIDADES ODONTOLOGICAS;20/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;120000.00;0;8800.00
78;1721330034;SERVIÇO DE ATENDIMENTO MOVEL AS URGENCIAS-SAMU;20/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1200000.00;0;70000.00
79;1721330021;CEO - CENTRO DE ESPECIALIDADES ODONTOLOGICAS;25/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;120000.00;0;8800.00
80;1721330034;SERVIÇO DE ATENDIMENTO MOVEL AS URGENCIAS-SAMU;25/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;1200000.00;0;70000.00
81;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;3798.68
82;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1313.78
83;1721330007;FARMÁCIA BÁSICA;18/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;100000.00;0;24596.88
84;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;135.69
85;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;106.83
86;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;36.81
87;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;40.08
88;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;2.23
90;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;43.77
91;1722330100;TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO;13/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;35000.00
92;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;25.04
93;1721330024;FARMACIA POPULAR DO BRASIL;07/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;150000.00;0;10000.00
94;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;77.53
95;1721330052;PISO FIXO DE VIGILANCIA SANITARIA E PROMOÇÃO DA SAÚDE-PFVISA;04/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;25000.00;0;60152.19
96;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;288.3
97;1922000000;RESTITUIÇÕES;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;500
98;1922000000;RESTITUIÇÕES;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;49.72
99;1922000000;RESTITUIÇÕES;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;339
100;1922000000;RESTITUIÇÕES;26/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;22.6
101;1922000000;RESTITUIÇÕES;26/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;67.8
103;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;57.57
104;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.13
107;1922000000;RESTITUIÇÕES;27/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;279.7
108;1922000000;RESTITUIÇÕES;27/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;223.74
109;1325000001;Remuneração de Depositos Bancarios;31/01/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.41
110;1325000001;Remuneração de Depositos Bancarios;31/01/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;26.39
111;1325000001;Remuneração de Depositos Bancarios;31/01/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;2.45
112;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.73
113;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.01
114;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;6.63
115;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.37
116;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.33
117;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1.06
118;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.03
119;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.02
120;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.06
121;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;2.02
122;1325000001;Remuneração de Depositos Bancarios;31/01/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;8.01
123;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1.45
124;1325000001;Remuneração de Depositos Bancarios;28/02/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;22.95
125;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.41
126;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1.65
127;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.83
128;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.37
129;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.01
130;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;1.22
131;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;7.57
132;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;2.29
133;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;61.31
134;1722330100;TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO;06/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;11382.08
135;1722330100;TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;11382.08
136;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.03
137;1325000001;Remuneração de Depositos Bancarios;28/03/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;0.07
138;1722330100;TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO;09/04/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;0;0;35000.00
139;1325000001;Remuneração de Depositos Bancarios;30/04/2013;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11.902.878/0001-39;167071.00;0;75
