 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
33;1210290701-Contribuição de Servidor Ativo Civil - Câmara;29/02/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;39.862,00;0;3.440,61
34;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;29/02/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;136.130,00;0;8.482,70
35;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/02/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;15.027,47
36;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/02/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;69.732,32
37;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/02/2016;BANCO DO BRASIL SA;00.000.000/1641-19;1.638.957,00;0;27.197,55
38;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/02/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;21.869,33
39;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;05/02/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;346,79
40;1210290900-Contribuições de Servidor Inativo Civil;29/02/2016;FOLHA DE PAGAMENTO;;1.000,00;0;43,82
41;1210299900-Outras contribuições Previdênciárias;03/02/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;2.541,37
42;1210299900-Outras contribuições Previdênciárias;03/02/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.260,96
43;1210290900-Contribuições de Servidor Inativo Civil;30/03/2016;FOLHA DE PAGAMENTO;;1.000,00;0;43,82
44;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;17.592,95
45;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;72.761,10
46;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2016;BANCO DO BRASIL SA;00.000.000/1641-19;1.638.957,00;0;30.325,65
47;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/03/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;23.963,25
48;1210299900-Outras contribuições Previdênciárias;07/03/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;2.559,79
49;1210299900-Outras contribuições Previdênciárias;07/03/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.191,48
50;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;29/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;34.284,00;0;2.741,86
51;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;14/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;175.133,97
52;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;31/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;4.881,43
53;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;22/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.337,39
54;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;22/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;32.641,33
55;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;22/03/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;39.762,11
56;1210290900-Contribuições de Servidor Inativo Civil;29/04/2016;FOLHA DE PAGAMENTO;;1.000,00;0;43,82
57;1210290701-Contribuição de Servidor Ativo Civil - Câmara;01/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;39.862,00;0;3.448,35
58;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;01/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;136.130,00;0;8.501,79
59;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;04/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.497,81
60;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;28/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;6.102,81
61;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;70.634,22
62;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;111.889,39
63;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;18/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;29.664,22
64;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;18/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;33.642,78
65;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;18/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;41.215,14
66;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;18/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.699,84
67;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;18/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;6.505,11
68;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;28/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.363,49
69;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;28/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;33.166,72
70;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;28/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;41.516,24
72;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;04/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;4.990,15
73;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;61.927,79
74;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/04/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;16.689,75
75;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/04/2016;BANCO DO BRASIL SA;00.000.000/1641-19;1.638.957,00;0;28.198,02
76;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/04/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;21.699,53
77;1210299900-Outras contribuições Previdênciárias;13/04/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;4.531,70
78;1210299900-Outras contribuições Previdênciárias;13/04/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.185,31
79;1922990000-Outras Restituições;25/04/2016;BANCO SANTANDER;11.180.607/0001-17;15.288,00;0;1.208,00
80;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;09/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;34.284,00;0;2.355,92
81;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;33.531,73
82;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;184.388,23
83;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;41.496,87
84;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;09/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.376,81
85;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.614,98
86;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.829,95
87;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;6.527,35
88;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;294,87
89;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;6.546,60
90;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;37.038,28
91;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;41.585,95
92;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;34.845,23
93;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.510,21
94;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;42.464,79
95;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;34.353,85
96;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;381,55
97;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;12.701,13
98;1210290900-Contribuições de Servidor Inativo Civil;31/05/2016;FOLHA DE PAGAMENTO;;1.000,00;0;43,82
99;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;57.147,50
100;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;26.588,42
101;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;16.632,39
102;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/05/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;20.091,83
103;1210299900-Outras contribuições Previdênciárias;10/05/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;4.838,90
104;1210299900-Outras contribuições Previdênciárias;10/05/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.334,90
105;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;30/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;34.284,00;0;2.355,92
106;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;30/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;183.921,77
107;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;31/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;179,78
108;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;6.918,09
109;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;143.176,80
110;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;02/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;136.130,00;0;8.520,89
111;1210290701-Contribuição de Servidor Ativo Civil - Câmara;02/05/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;39.862,00;0;3.456,09
112;1210290900-Contribuições de Servidor Inativo Civil;28/06/2016;FOLHA DE PAGAMENTO;;1.000,00;0;43,82
113;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;17.811,84
114;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;61.472,02
115;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;18.589,91
116;1210299900-Outras contribuições Previdênciárias;09/06/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;5.452,44
117;1210299900-Outras contribuições Previdênciárias;09/06/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.274,87
118;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;27/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;34.284,00;0;2.178,40
119;1210290701-Contribuição de Servidor Ativo Civil - Câmara;01/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;39.862,00;0;3.312,83
120;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;01/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;136.130,00;0;8.167,68
121;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;28/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;136.130,00;0;8.285,41
122;1210290701-Contribuição de Servidor Ativo Civil - Câmara;28/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;39.862,00;0;3.360,58
123;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;20/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;41.992,51
124;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;20/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;39.773,99
125;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;181.352,96
127;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;28/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;5.005,17
128;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;10.865,52
129;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;6.934,99
130;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;10.885,77
131;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;20/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;10.753,74
132;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;6.986,25
133;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;28/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;3.141,82
134;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;13/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.143.655,00;0;3.358,03
135;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;20/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;2.442,27
136;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;30/06/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;3.642,22
137;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2016;BANCO DO BRASIL SA;00.000.000/1641-19;1.638.957,00;0;23.818,27
138;1922990000-Outras Restituições;22/06/2016;BANCO DO BRASIL SA;00.000.000/1641-19;15.288,00;0;341,92
139;1210290900-Contribuições de Servidor Inativo Civil;29/07/2016;FOLHA DE PAGAMENTO;;1.000,00;0;87,9
140;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;28/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;34.284,00;0;2.191,59
141;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;42.733,39
142;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;39.743,88
143;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;08/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;6.109,84
144;1210290701-Contribuição de Servidor Ativo Civil - Câmara;29/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;39.862,00;0;3.320,57
145;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;29/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;136.130,00;0;8.186,77
146;1922990000-Outras Restituições;04/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;15.288,00;0;2.452,62
147;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;58.305,86
148;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/07/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;17.080,00
150;1210299900-Outras contribuições Previdênciárias;08/07/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.380,48
151;1210299900-Outras contribuições Previdênciárias;08/07/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;4.731,26
152;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/07/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;17.416,41
153;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/07/2016;BANCO DO BRASIL SA;00.000.000/1641-19;1.638.957,00;0;23.724,00
154;1210299900-Outras contribuições Previdênciárias;10/08/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;1.640,07
155;1210299900-Outras contribuições Previdênciárias;10/08/2016;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;124.368,00;0;3.448,22
156;1210290900-Contribuições de Servidor Inativo Civil;31/08/2016;FOLHA DE PAGAMENTO;;1.000,00;0;43,82
157;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/08/2016;BANCO SANTANDER;11.180.607/0001-17;1.638.957,00;0;19.101,34
158;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;30/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;34.284,00;0;2.206,53
159;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.942,84
160;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;5.755,00
161;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;3.075,73
162;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;30.860,54
163;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;42.610,47
164;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;111.767,14
165;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;4.029.312,00;0;69.866,87
166;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;60.388,88
167;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/08/2016;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.638.957,00;0;18.801,30
168;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/08/2016;BANCO DO BRASIL SA;00.000.000/1641-19;1.638.957,00;0;27.112,65
