Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Arrecadado;Tipo
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;15/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;42311.89;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;15/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;14083.25;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;18/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;3.57;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;18/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;246.92;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;18/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;67750.54;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;18/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;47891.79;1
1722011301;COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÆO NO DOMINIO ECONOMICO;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;125000.00;101.76;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;22/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;79600.51;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;3095.05;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;185.47;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;81050.54;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;27028.23;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;65.42;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;150275.27;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;106227.24;1
9721010501;DEDUÇÃO DE RECEITA PARA A FORMAÇÃO DO FUNDEF-ITR;18/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;-8.00;-2.44;1
1724010001;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;31/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;15580000.00;5.93;1
1721010501;COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL;31/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;4000.00;10.73;1
9721010501;DEDUÇÃO DE RECEITA PARA A FORMAÇÃO DO FUNDEF-ITR;31/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;-8.00;-2.14;1
1113050002;SNA - SIMPLES NACIONAL;31/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;500000.00;12.01;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;0;1
1121170001;Taxa de Fiscalização de Vigilância Sanitária;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;50000.00;4222.13;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;1470.42;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;9.78;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;93.9;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;236;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;460.74;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;654.7;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;04/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;221.07;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;09/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;12;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;09/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;1887.67;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;09/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;1887.67;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;10/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;30.25;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;10/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;865.4;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;425;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;24.96;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;165.28;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;94.08;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;1546.73;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;2461.72;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;14/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;66.87;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;22/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;447.13;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;23/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;93.9;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;23/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;460.74;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;23/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;2683.52;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;25/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;70.97;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;10.12;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;1019.63;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;29/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;5553.29;1
1112020001;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;550000.00;11476.13;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;437.82;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;921.92;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;4142.40;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;30/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;921.92;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;31/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;52.99;1
1113050001;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;31/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2700000.00;2213.43;1
1722010201;COTA-PARTE DO IPVA;02/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;2351.77;1
1722010201;COTA-PARTE DO IPVA;03/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;7572.52;1
1722010201;COTA-PARTE DO IPVA;07/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;14.67;1
1722010201;COTA-PARTE DO IPVA;11/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;22478.96;1
1722010201;COTA-PARTE DO IPVA;14/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;8600.00;1
1722010201;COTA-PARTE DO IPVA;15/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;6904.26;1
1722010201;COTA-PARTE DO IPVA;16/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;6773.51;1
1722010201;COTA-PARTE DO IPVA;17/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;6953.44;1
1722010201;COTA-PARTE DO IPVA;18/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;4740.12;1
1722010201;COTA-PARTE DO IPVA;21/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;3425.70;1
1722010201;COTA-PARTE DO IPVA;22/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;3339.18;1
1722010201;COTA-PARTE DO IPVA;23/01/2013;PREF MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;1440000.00;5651.59;1
