NÚMERO;DATA;ÓRGÃO;DESPESA;FAVORECIDO;DATA INCLUSÃO;VALOR R$;LIQUIDADO R$;PAGO R$;SALDO R$
231;10/12/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;14/12/2021;2500.00;2500.00;2500.00;0.00
230;09/12/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;GPINHEIRO LTDA;10/12/2021;760.00;760.00;760.00;0.00
226;08/12/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;INFOPRINTER COMERCIO & SERVIÇOS;10/12/2021;4440.00;4440.00;4440.00;0.00
228;07/12/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;10/12/2021;5334.16;5334.16;5334.16;0.00
229;02/12/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MANOEL ALCINDO DE ANDRADE;10/12/2021;80.00;80.00;80.00;0.00
227;01/12/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;RUSBENIO LIRA BEZERRA ME;10/12/2021;4700.00;4700.00;4700.00;0.00
215;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;06/12/2021;27418.22;27418.22;27418.22;0.00
214;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;06/12/2021;2529.13;2529.13;2529.13;0.00
213;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;06/12/2021;45492.00;45492.00;45492.00;0.00
212;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;06/12/2021;133718.14;133718.14;132618.14;1100.00
211;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;06/12/2021;1251605.86;1251605.86;1249405.86;2200.00
210;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;06/12/2021;24550.00;24550.00;24550.00;0.00
209;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;06/12/2021;27418.22;27418.22;27418.22;0.00
208;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;06/12/2021;2529.13;2529.13;2529.13;0.00
207;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;06/12/2021;45492.00;45492.00;45492.00;0.00
206;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;06/12/2021;129671.33;129671.33;128571.33;1100.00
205;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;06/12/2021;1218090.02;1218090.02;1215890.02;2200.00
204;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;06/12/2021;24246.20;24246.20;24246.20;0.00
203;29/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;DISTRIBUIDORA DADA BIJOUTERIAS LTDA;06/12/2021;392.00;392.00;392.00;0.00
202;25/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;26/11/2021;209.21;209.21;209.21;0.00
201;25/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;26/11/2021;170.17;170.17;170.17;0.00
200;10/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;CAIXA ECONOMICA FEDERAL;12/11/2021;2000.00;2000.00;2000.00;0.00
199;10/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;12/11/2021;5401.00;5401.00;5401.00;0.00
198;10/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;12/11/2021;2500.00;2500.00;2500.00;0.00
197;09/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;WALLACE DE OLIVEIRA LIMA;12/11/2021;270.00;270.00;270.00;0.00
196;08/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;FRANCISCO LUCIANO DE OLIVEIRA;12/11/2021;103.40;103.40;103.40;0.00
195;08/11/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;ANA BEATRIZ DIAS DE OLIVEIRA - ME;12/11/2021;308.40;308.40;308.40;0.00
194;27/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;29/10/2021;24550.00;24550.00;24550.00;0.00
193;27/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;29/10/2021;27418.22;27418.22;27418.22;0.00
192;27/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;29/10/2021;2529.13;2529.13;2529.13;0.00
191;27/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;29/10/2021;47360.00;47360.00;47360.00;0.00
190;27/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;29/10/2021;133718.14;133718.14;132618.14;1100.00
189;27/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;29/10/2021;1251440.86;1251440.86;1248559.86;2881.00
188;26/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;Junclar de Melo Fidelis Filho;29/10/2021;460.00;460.00;460.00;0.00
187;26/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;MEILSON JOSE OLIVEIRA DA CUNHA;29/10/2021;520.00;520.00;520.00;0.00
186;26/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;ANASTÁCIA BORGES BENTO;29/10/2021;520.00;0.00;0.00;0.00
185;21/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MANOEL ALCINDO DE ANDRADE;29/10/2021;50.00;50.00;50.00;0.00
184;20/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;22/10/2021;144.49;144.49;144.49;0.00
183;20/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;22/10/2021;104.28;104.28;104.28;0.00
182;14/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;19/10/2021;5401.00;5401.00;5401.00;0.00
181;08/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;ANASTÁCIA BORGES BENTO;19/10/2021;640.00;640.00;640.00;0.00
180;08/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;CARTORIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS NOBRE COELHO;19/10/2021;261.95;261.95;261.95;0.00
179;01/10/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;19/10/2021;2500.00;2500.00;2500.00;0.00
178;30/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;05/10/2021;27418.22;27418.22;26318.22;1100.00
177;29/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;01/10/2021;26318.22;0.00;0.00;0.00
176;29/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;01/10/2021;2529.13;2529.13;2529.13;0.00
175;29/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;01/10/2021;47360.00;47360.00;47360.00;0.00
174;29/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;01/10/2021;133718.14;133718.14;131518.14;2200.00
173;29/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;01/10/2021;1239162.27;1239162.27;1235862.27;3300.00
172;29/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;01/10/2021;24550.00;24550.00;24550.00;0.00
171;22/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;23/09/2021;175.36;175.36;175.36;0.00
170;22/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;23/09/2021;101.45;101.45;101.45;0.00
169;20/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;INOVE CONSULTORIA ATUARIAL LTDA;21/09/2021;3000.00;3000.00;3000.00;0.00
168;17/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MANOEL ALCINDO DE ANDRADE;21/09/2021;40.00;40.00;40.00;0.00
167;10/09/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;16/09/2021;2500.00;2500.00;2500.00;0.00
166;31/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;13/09/2021;5401.00;5401.00;5401.00;0.00
165;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;INFOPRINTER COMERCIO & SERVIÇOS;02/09/2021;1000.00;0.00;0.00;0.00
164;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;INFOPRINTER COMERCIO & SERVIÇOS;02/09/2021;3583.00;3583.00;3583.00;0.00
163;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;02/09/2021;28518.22;28518.22;28518.22;0.00
162;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;02/09/2021;2529.13;2529.13;2529.13;0.00
161;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;02/09/2021;47360.00;47360.00;47360.00;0.00
160;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;02/09/2021;137018.14;137018.14;133875.93;3142.21
159;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;02/09/2021;1241147.23;1241147.23;1233850.92;7296.31
158;30/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;02/09/2021;24550.00;24550.00;24550.00;0.00
157;26/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;27/08/2021;258.84;258.84;258.84;0.00
156;26/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;27/08/2021;105.45;105.45;105.45;0.00
155;20/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MANOEL ALCINDO DE ANDRADE;23/08/2021;50.00;50.00;50.00;0.00
154;20/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;FRANCISCO LUCIANO DE OLIVEIRA;23/08/2021;829.95;829.95;829.95;0.00
153;20/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;INOVE CONSULTORIA ATUARIAL LTDA;23/08/2021;3000.00;3000.00;3000.00;0.00
152;12/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;16/08/2021;5401.00;5401.00;5401.00;0.00
151;10/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;16/08/2021;2500.00;2500.00;2500.00;0.00
150;06/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MALONE TAYAN SILVA LINHARES;11/08/2021;350.00;350.00;350.00;0.00
149;06/08/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;UNIVERSO SERVIÇOS DE TELECOMUNICAÇÕES LTDA - CE;11/08/2021;170.00;16.99;16.99;0.00
148;30/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;WALLACE DE OLIVEIRA LIMA;10/08/2021;1000.00;1000.00;1000.00;0.00
147;30/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;WALLACE DE OLIVEIRA LIMA;10/08/2021;590.00;590.00;590.00;0.00
146;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;WALLACE DE OLIVEIRA LIMA;04/08/2021;570.00;570.00;570.00;0.00
145;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;04/08/2021;46.69;46.69;46.69;0.00
144;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;04/08/2021;170.44;170.44;170.44;0.00
143;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;04/08/2021;28518.22;28518.22;28518.22;0.00
142;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;04/08/2021;2529.13;2529.13;2529.13;0.00
141;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;04/08/2021;47360.00;47360.00;47360.00;0.00
140;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;04/08/2021;132043.94;132043.94;132043.94;0.00
139;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;04/08/2021;1234912.03;1234912.03;1234912.03;0.00
138;26/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;04/08/2021;24550.00;24550.00;24550.00;0.00
137;19/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;23/07/2021;5401.00;5401.00;5401.00;0.00
136;19/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;INOVE CONSULTORIA ATUARIAL LTDA;23/07/2021;3000.00;3000.00;3000.00;0.00
135;08/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;09/07/2021;2500.00;2500.00;2500.00;0.00
134;07/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MANOEL ALCINDO DE ANDRADE;09/07/2021;50.00;50.00;50.00;0.00
133;01/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;FRANCISCO LUCIANO DE OLIVEIRA;09/07/2021;145.30;145.30;145.30;0.00
132;01/07/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;ANA BEATRIZ DIAS DE OLIVEIRA - ME;09/07/2021;240.20;240.20;240.20;0.00
129;30/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;ELMAR INFORMATICA;19/07/2021;5250.00;5250.00;5250.00;0.00
128;30/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;19/07/2021;122.46;122.46;122.46;0.00
127;30/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;MELO SUPERMERCADO LTDA;19/07/2021;141.32;141.32;141.32;0.00
126;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;29/06/2021;28518.22;28518.22;28518.22;0.00
125;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;29/06/2021;2529.13;2529.13;2529.13;0.00
124;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;29/06/2021;47360.00;47360.00;47360.00;0.00
123;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;29/06/2021;132043.94;132043.94;132043.94;0.00
122;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;29/06/2021;1229981.88;1229981.88;1229981.88;0.00
121;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;29/06/2021;24550.00;24550.00;24550.00;0.00
120;22/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;INOVE CONSULTORIA ATUARIAL LTDA;29/06/2021;3000.00;3000.00;3000.00;0.00
119;18/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;RUSBENIO LIRA BEZERRA ME;23/06/2021;390.00;390.00;390.00;0.00
118;11/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;17/06/2021;5093.00;5093.00;5093.00;0.00
117;11/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;INOVE CONSULTORIA ATUARIAL LTDA;17/06/2021;3000.00;3000.00;3000.00;0.00
116;10/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;NEMESSIS - CONTABILIDADE;17/06/2021;2500.00;2500.00;2500.00;0.00
115;10/06/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;WALLACE DE OLIVEIRA LIMA;17/06/2021;130.00;130.00;130.00;0.00
114;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;344 - PENSÃO PREVIDENCIARIA;01/06/2021;28518.22;28518.22;28518.22;0.00
113;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;APOSENTADOS - INATIVOS DA CAMARA MUNICIPAL;01/06/2021;2529.13;2529.13;2529.13;0.00
112;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;8 APOSENTADOS;01/06/2021;47360.00;47360.00;47360.00;0.00
111;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29 PENSIONISTAS;01/06/2021;132088.48;132088.48;132088.48;0.00
110;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS. Reserva Remunerada e Reformas dos Militares;2 - INATIVOS;01/06/2021;1229146.04;1226146.04;16038.90;1210107.14
109;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;1 - COMISSIONADOS;01/06/2021;23900.00;23900.00;23900.00;0.00
108;25/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;ANASTÁCIA BORGES BENTO;01/06/2021;640.00;640.00;640.00;0.00
107;19/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;01/06/2021;5093.00;5093.00;5093.00;0.00
106;19/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;GONCALA FERREIRA PONTES EIRELI ME;01/06/2021;120.00;120.00;120.00;0.00
105;19/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;28/05/2021;321.54;321.54;321.54;0.00
104;19/05/2021;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;INSS;28/05/2021;350.86;350.86;350.86;0.00
