 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
32;1325000001-Remuneração de Depositos Bancarios;28/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;116,43
35;1922100001-Compensação Financeira;13/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;16.000,00;0;20.252,78
36;1990000001-Receitas Diversas;08/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;9.506,56
37;1990000001-Receitas Diversas;20/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;701,36
38;1990000001-Receitas Diversas;28/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;2.332,08
39;1210290703-Contribuição do Servidor - SCTRANS;08/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;18.414,00;0;1.755,30
40;7210290103-Contribuiçaõ Patronal (Intra Orç.) - SCTRANS;08/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;41.869,00;0;3.539,31
42;1210290701-Contribuição do Servidor - Prefeitura;06/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;18.496,23
43;1210290701-Contribuição do Servidor - Prefeitura;28/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;116.251,62
44;1210290701-Contribuição do Servidor - Prefeitura;06/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;4.452,76
45;1210290701-Contribuição do Servidor - Prefeitura;06/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;24.184,60
46;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;07/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;234.404,21
47;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;07/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;8.978,38
48;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;07/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;37.295,13
49;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;07/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;48.764,57
50;1210290702-Contribuição do Servidor - Câmara;01/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;53.277,00;0;2.292,66
51;7210290102-Contribuiçaõ Patronal (Intra Orç.) - Camara;01/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;51.828,00;0;4.622,99
52;1210290702-Contribuição do Servidor - Câmara;28/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;53.277,00;0;2.292,66
53;7210290102-Contribuiçaõ Patronal (Intra Orç.) - Camara;28/02/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;51.828,00;0;4.622,99
54;1325000001-Remuneração de Depositos Bancarios;30/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;3.350,62
57;1922100001-Compensação Financeira;07/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;16.000,00;0;20.252,78
58;1990000001-Receitas Diversas;08/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;3.900,91
59;1990000001-Receitas Diversas;20/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;601,1
60;1325000001-Remuneração de Depositos Bancarios;30/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;0
61;1210290701-Contribuição do Servidor - Prefeitura;14/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;19.576,40
62;1210290701-Contribuição do Servidor - Prefeitura;14/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;118.533,84
63;1210290701-Contribuição do Servidor - Prefeitura;14/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;21.837,18
64;1210290701-Contribuição do Servidor - Prefeitura;14/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;6.080,85
65;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;14/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;39.473,12
66;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;239.006,29
67;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;13.271,11
68;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;26.759,24
69;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;8.251,16
70;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;4.092,15
71;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;14/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;12.261,16
72;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;541,28
73;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;1.091,41
74;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;596,28
75;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;1.202,31
76;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;12.796,57
77;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;25.802,51
78;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;7.149,83
79;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;3.545,98
80;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;4.045,10
81;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;8.156,32
82;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;38.485,21
83;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;19.086,44
84;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;14.792,73
85;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;29.827,42
86;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;28.511,18
87;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;14.139,94
88;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;3.457,98
89;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;6.972,39
90;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;42.027,33
91;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;20.843,13
92;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;2.704,23
93;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;5.452,66
94;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;2.687,16
95;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;5.418,26
96;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;3.833,31
97;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;7.729,23
98;1210290704-Contribuição do Servidor - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;3.821,86
99;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;7.706,19
100;7210290101-Contribuição Patronal (Intra Orç.) - Prefeitura;19/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;706.541,00;0;44.031,33
101;7210290105-Contribuiçaõ Patronal (Intra Orç.) - Fundo Municipal de Assist.Social - FMAS;26/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;4.993,01
102;7210290105-Contribuiçaõ Patronal (Intra Orç.) - Fundo Municipal de Assist.Social - FMAS;26/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;2.476,27
103;1210290702-Contribuição do Servidor - Câmara;28/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;53.277,00;0;2.292,66
104;7210290102-Contribuiçaõ Patronal (Intra Orç.) - Camara;28/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;51.828,00;0;4.622,99
105;1210290703-Contribuição do Servidor - SCTRANS;20/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;18.414,00;0;1.830,51
106;7210290103-Contribuiçaõ Patronal (Intra Orç.) - SCTRANS;20/03/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;41.869,00;0;3.691,19
107;1210290705-Contribuição do Servidor - Fundo Municipal de Assistencia Social - FMAS;19/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;2.845,54
108;1210290705-Contribuição do Servidor - Fundo Municipal de Assistencia Social - FMAS;15/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;2.581,98
109;1210290705-Contribuição do Servidor - Fundo Municipal de Assistencia Social - FMAS;15/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;2.476,27
110;1325000001-Remuneração de Depositos Bancarios;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;6.520,09
111;1325000001-Remuneração de Depositos Bancarios;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;30.569,84
113;1922100001-Compensação Financeira;08/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;16.000,00;0;20.252,78
114;1325000001-Remuneração de Depositos Bancarios;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;0
115;1990000001-Receitas Diversas;19/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;788,52
116;1990000001-Receitas Diversas;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;2.897,63
119;1210290701-Contribuição do Servidor - Prefeitura;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;19.950,31
120;1210290701-Contribuição do Servidor - Prefeitura;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;6.699,49
121;1210290701-Contribuição do Servidor - Prefeitura;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;125.806,21
122;7210290105-Contribuiçaõ Patronal (Intra Orç.) - Fundo Municipal de Assist.Social - FMAS;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;8.467,48
123;1210290703-Contribuição do Servidor - SCTRANS;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;18.414,00;0;1.830,51
124;7210290103-Contribuiçaõ Patronal (Intra Orç.) - SCTRANS;30/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;41.869,00;0;3.691,12
125;1210290702-Contribuição do Servidor - Câmara;24/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;53.277,00;0;2.316,54
126;7210290102-Contribuiçaõ Patronal (Intra Orç.) - Camara;24/04/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;51.828,00;0;4.577,67
128;1325000001-Remuneração de Depositos Bancarios;31/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;7.629,78
129;1325000001-Remuneração de Depositos Bancarios;31/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;602.000,00;0;1.845,32
131;1922100001-Compensação Financeira;10/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;16.000,00;0;20.064,23
132;1990000001-Receitas Diversas;13/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;7.409,16
133;1990000001-Receitas Diversas;21/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;2.000,00;0;1.141,66
135;1210290701-Contribuição do Servidor - Prefeitura;02/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;920.429,00;0;20.874,22
136;1210290702-Contribuição do Servidor - Câmara;31/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;53.277,00;0;2.322,51
137;7210290102-Contribuiçaõ Patronal (Intra Orç.) - Camara;31/05/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;51.828,00;0;4.683,14
138;1210290703-Contribuição do Servidor - SCTRANS;28/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;18.414,00;0;1.828,31
139;7210290103-Contribuiçaõ Patronal (Intra Orç.) - SCTRANS;28/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;41.869,00;0;3.686,68
140;1210290705-Contribuição do Servidor - Fundo Municipal de Assistencia Social - FMAS;04/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;0;0;3.049,70
141;1210290704-Contribuição do Servidor - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;12.602,16
142;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;25.410,40
143;1210290704-Contribuição do Servidor - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;4.135,52
144;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;8.338,64
145;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;7.149,83
146;1210290704-Contribuição do Servidor - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;3.545,98
147;1210290704-Contribuição do Servidor - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;3.340,84
148;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;6.736,23
149;1210290704-Contribuição do Servidor - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;487.512,00;0;596,28
150;7210290104-Contribuiçaõ Patronal (Intra Orç.) - Secretaria de Saude;06/06/2013;INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA MUNICIPAL DE CAJAZEIRAS;08.924.581/0001-60;171.214,00;0;1.202,31
