 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
14;1218011100-Contribuição de Servidor Ativo Civil  Câmara;22/01/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;40.000,00;0;2.863,32
15;7218031101-CPSSS Patronal - Servidor Civil Ativo - Câmara;22/01/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;155.000,00;0;10.258,48
16;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;39.352,90
17;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;39.742,75
18;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;40.160,98
19;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;40.758,98
20;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;40.973,88
21;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;47.814,55
22;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;116.011,85
23;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;116.387,46
24;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;75.594,10
25;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;64.068,40
26;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;30.978,33
27;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;31.474,57
28;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;41.229,07
29;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;40.152,48
30;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;2.242,87
31;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;6.961,08
32;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;115.713,85
33;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;2.967,29
34;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/01/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;188.950,23
35;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/01/2020;SCTRANS;04.342.393/0001-72;2.010.000,00;0;708,19
36;1218012100-Contribuição do Servidor Civil Inativo;30/01/2020;FOLHA DE PAGAMENTO;;3.000,00;0;769,9
37;7218031102-CPSSS Patronal - Servidor Civil Ativo - SCTRANS;04/02/2020;SCTRANS;04.342.393/0001-72;90.000,00;0;4.315,05
38;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;81.660,02
39;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;14.483,75
40;1990031100-Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores;07/02/2020;INSS;29.979.036/0169-00;1.300.000,00;0;80.921,05
41;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;31/01/2020;BANCO DO BRASIL SA;00.000.000/1641-19;60.000,00;0;356,1
42;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;31/01/2020;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;60.000,00;0;369,03
43;1218011100-Contribuição de Servidor Ativo Civil  Câmara;27/02/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;40.000,00;0;2.839,23
44;7218031101-CPSSS Patronal - Servidor Civil Ativo - Câmara;27/02/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;155.000,00;0;10.172,19
45;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;28/02/2020;BANCO DO BRASIL SA;00.000.000/1641-19;60.000,00;0;542,22
46;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;28/02/2020;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;60.000,00;0;254,52
47;1218011102-Contribuição de Servidor Ativo Civil - SCTRANS;03/03/2020;SCTRANS;04.342.393/0001-72;47.000,00;0;2.184,40
48;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;180.000,00
49;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;11.238,96
50;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;7.115,07
51;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;7.006,89
52;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;118.273,56
53;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;116.475,41
54;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;3.032,93
55;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;41.426,60
56;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;32.260,83
57;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;3.791,26
58;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;130.944,52
59;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;71.646,91
60;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;4.506,75
61;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;4.468,33
62;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;5.428,15
66;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;41.225,09
67;1218012100-Contribuição do Servidor Civil Inativo;04/03/2020;FOLHA DE PAGAMENTO;;3.000,00;0;902,24
68;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;18/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;131.006,98
69;1218011100-Contribuição de Servidor Ativo Civil  Câmara;24/03/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;40.000,00;0;2.885,93
70;7218031101-CPSSS Patronal - Servidor Civil Ativo - Câmara;24/03/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;155.000,00;0;10.339,43
71;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;41.440,28
72;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;4.348,83
73;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;32.489,59
74;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;71.813,27
75;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;260.585,24
76;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;82.428,46
77;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;82.401,28
78;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;260.461,00
79;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;142.512,43
80;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;55.000,00
81;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;40.598,81
82;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;2.302,79
83;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;2.267,80
84;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;31/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;40.000,00
85;1218013100-Contribuição de Pensionista Civil;31/03/2020;FOLHA DE PAGAMENTO;;1.000,00;0;1.009,34
86;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;64.169,87
87;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;03/03/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;39.512,10
88;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;31/03/2020;BANCO DO BRASIL SA;00.000.000/1641-19;60.000,00;0;241,47
89;1218011102-Contribuição de Servidor Ativo Civil - SCTRANS;02/04/2020;SCTRANS;04.342.393/0001-72;47.000,00;0;2.185,06
90;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;31/03/2020;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;60.000,00;0;24,35
91;1218011100-Contribuição de Servidor Ativo Civil  Câmara;24/04/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;40.000,00;0;2.852,99
92;7218031101-CPSSS Patronal - Servidor Civil Ativo - Câmara;24/04/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;155.000,00;0;10.221,38
93;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/04/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;40.913,42
94;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/04/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;2.285,37
95;1218011102-Contribuição de Servidor Ativo Civil - SCTRANS;30/04/2020;SCTRANS;04.342.393/0001-72;47.000,00;0;2.185,06
96;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;30/04/2020;BANCO DO BRASIL SA;00.000.000/1641-19;60.000,00;0;12,43
97;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;30/04/2020;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;60.000,00;0;1,42
98;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;04/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;120.264,87
99;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;04/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;7.234,85
100;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;07/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;4.364,69
101;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;07/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;51.785,04
102;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;07/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;44.009,61
103;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;54.000,00
104;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;72.038,00
105;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;260.043,11
106;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;47.843,33
107;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;90.000,00
108;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;105.426,53
109;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;95.599,82
110;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;105.416,10
111;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;64.624,68
112;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;64.577,06
113;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;87.539,22
114;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;8.463,15
115;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;8.650,21
116;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;32.465,65
117;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;08/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;0
118;7218031102-CPSSS Patronal - Servidor Civil Ativo - SCTRANS;13/05/2020;SCTRANS;04.342.393/0001-72;90.000,00;0;4.344,96
119;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;13/05/2020;SCTRANS;04.342.393/0001-72;2.010.000,00;0;734,31
120;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;13/05/2020;SCTRANS;04.342.393/0001-72;2.010.000,00;0;734,06
121;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;13/05/2020;SCTRANS;04.342.393/0001-72;2.010.000,00;0;733,79
122;1218011100-Contribuição de Servidor Ativo Civil  Câmara;25/05/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;40.000,00;0;2.852,99
123;7218031101-CPSSS Patronal - Servidor Civil Ativo - Câmara;25/05/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;155.000,00;0;10.221,38
124;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;29/05/2020;SCTRANS;04.342.393/0001-72;2.010.000,00;0;722,55
125;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;29/05/2020;BANCO DO BRASIL SA;00.000.000/1641-19;60.000,00;0;11,77
126;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;03/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;100.483,62
127;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;101.390,71
128;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;259.763,18
130;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;122.532,77
131;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;130.678,44
132;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;70.982,18
133;1218011102-Contribuição de Servidor Ativo Civil - SCTRANS;04/06/2020;SCTRANS;04.342.393/0001-72;47.000,00;0;2.185,06
134;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;120.421,57
135;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;7.244,28
136;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;04/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;146.000,00
137;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;05/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;44.457,79
138;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;05/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;3.088,01
139;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;05/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;32.465,65
140;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;05/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;64.577,06
141;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;05/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;32.465,65
142;1218011100-Contribuição de Servidor Ativo Civil  Câmara;22/06/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;40.000,00;0;2.649,86
143;7218031101-CPSSS Patronal - Servidor Civil Ativo - Câmara;22/06/2020;CAMARA MUNICIPAL DE CAJAZEIRAS;08.841.553/0001-89;155.000,00;0;9.493,63
145;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;29/05/2020;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;60.000,00;0;41,72
146;1321004100-Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;29/05/2020;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;60.000,00;0;1,16
147;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;26/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;60.000,00
148;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;27/05/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;18.949,38
149;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/06/2020;SCTRANS;04.342.393/0001-72;2.010.000,00;0;723,08
150;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;41.628,84
151;7218041101-CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;30/06/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;2.010.000,00;0;2.325,33
152;1218011101-Contribuição de Servidor Ativo Civil - Prefeitura;01/07/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;6.000.000,00;0;70.939,08
153;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;01/07/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;113.931,77
154;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;01/07/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;141.104,48
155;7218031100-CPSSS Patronal - Servidor Civil Ativo  Prefeitura;01/07/2020;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;8.883.500,00;0;141.190,22
