 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
33;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;150.143,77
34;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;11/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;3.400,67
35;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;21.948,43
36;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;9.634,42
37;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;19/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;40.954,30
38;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;109.660,59
39;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;64.148,99
40;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;177.540,56
41;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;65.949,66
42;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;54.495,87
43;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;174.014,37
44;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;56.953,03
45;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;109.959,57
46;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81.440,00;0;6.146,06
47;1210290701-Contribuição de Servidor Ativo Civil - Câmara;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33.143,00;0;3.048,06
48;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;46.072,26
49;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;9.074,14
50;1922100000-Compensações Financ.entre o Reg.Geral e os Regimes Próp.de Prev.dos Servidores;11/02/2015;BANCO DO BRASIL SA;00.000.000/1641-19;500.000,00;0;31.604,99
51;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;8.083,29
52;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;12.914,00
53;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;BANCO SANTANDER;11.180.607/0001-17;1.200.000,00;0;9.447,91
54;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;06/02/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3.537.787,00;0;2.507,23
55;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;06/02/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3.537.787,00;0;2.739,74
58;1922990000-Outras Restituições;09/02/2015;BANCO SANTANDER;11.180.607/0001-17;14.630,00;0;30,87
59;1922990000-Outras Restituições;09/02/2015;BANCO SANTANDER;11.180.607/0001-17;14.630,00;0;86,32
60;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;18/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;41.375,21
61;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;23.970,72
62;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;14.276,02
63;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;370,21
64;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;551,59
65;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;155.512,66
66;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;33.290,03
67;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;29.693,48
68;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;3.366,15
69;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;03/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20.998,00;0;1.521,43
70;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;03/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20.998,00;0;1.458,19
71;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;24/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;1.354,45
72;1210290701-Contribuição de Servidor Ativo Civil - Câmara;27/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33.143,00;0;3.048,06
73;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;27/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81.440,00;0;6.146,06
74;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;59.625,16
75;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;10.712,81
76;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;16.167,63
77;9328200000-Retificadora da Remuneração de Investimentos Regime Próprio;30/03/2015;BANCO DO BRASIL SA;00.000.000/1641-19;0;0;-1.891,78
78;1922100000-Compensações Financ.entre o Reg.Geral e os Regimes Próp.de Prev.dos Servidores;06/03/2015;BANCO DO BRASIL SA;00.000.000/1641-19;500.000,00;0;31.604,99
79;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;BANCO SANTANDER;11.180.607/0001-17;1.200.000,00;0;11.311,68
81;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;04/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3.537.787,00;0;2.201,49
82;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;04/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3.537.787,00;0;2.634,24
83;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;31/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3.537.787,00;0;2.349,18
85;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;31/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3.537.787,00;0;2.663,27
86;1210290701-Contribuição de Servidor Ativo Civil - Câmara;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33.143,00;0;3.048,06
87;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81.440,00;0;6.146,06
88;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;23/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;3.321,80
89;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;30.168,76
90;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;171.812,73
91;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;108.140,29
92;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;5.835,50
93;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;551,59
94;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;370,21
95;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;11.881,70
96;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;8.649,89
97;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;41.280,34
98;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;3.304,47
99;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;156.644,78
100;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;176.989,86
101;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;108.083,21
102;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;33.483,93
103;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;109.200,28
104;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;174.139,02
105;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;157.274,11
106;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;54.628,13
107;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;10.233,08
108;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;30.487,61
109;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;15.833,87
110;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;BANCO SANTANDER;11.180.607/0001-17;1.200.000,00;0;10.720,75
111;1210290900-Contribuições de Servidor Inativo Civil;30/04/2015;FOLHA DE PAGAMENTO;;0;0;60,51
112;1210290900-Contribuições de Servidor Inativo Civil;01/04/2015;INSTITUTO DE PREVIDENCIA E ASSIST. MUN DE CAJAZEIRAS;12.724.464/0001-20;0;0;121,02
113;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;2.156,12
114;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20.998,00;0;1.497,50
115;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;61.547,31
116;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;56.714,08
117;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;59.848,38
118;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;56.096,82
119;7210290300-Contribuição Patronal - SCTRANS - Intra-Orçamentária;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;53.500,00;0;3.971,72
120;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20.998,00;0;1.465,88
121;1210290703-Contribuição de Servidor Ativo Civil - SCTRANS;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20.998,00;0;1.505,48
122;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;26/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;2.119,63
123;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;26/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;32.839,82
124;1210290900-Contribuições de Servidor Inativo Civil;28/05/2015;FOLHA DE PAGAMENTO;;0;0;60,51
129;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;30.502,70
130;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;33.470,81
131;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;156.295,11
133;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;12.935,17
134;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;25.371,83
135;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;12/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;370,21
136;1210290701-Contribuição de Servidor Ativo Civil - Câmara;21/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33.143,00;0;3.096,90
137;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;22/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81.440,00;0;6.244,54
139;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;3.528,65
140;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;65.637,37
141;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;11.422,76
142;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;44.638,56
143;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;16.954,12
144;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;BANCO SANTANDER;11.180.607/0001-17;1.200.000,00;0;11.837,42
145;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;93.759,43
146;1210299900-Outras contribuições Previdênciárias;29/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;4.744,65
147;1210299900-Outras contribuições Previdênciárias;06/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;2.520,48
148;1210299900-Outras contribuições Previdênciárias;06/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;3.919,47
149;1210299900-Outras contribuições Previdênciárias;29/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;2.076,00
150;1210290900-Contribuições de Servidor Inativo Civil;26/06/2015;FOLHA DE PAGAMENTO;;0;0;60,51
151;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;09/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;33.606,10
152;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;16/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;31.814,63
153;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;30/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;156.562,04
154;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;53.564,59
155;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;41.987,12
156;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;56.329,77
157;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;49.170,03
158;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;63.764,47
159;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1.200.000,00;0;11.543,13
160;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;8.925,40
161;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1.200.000,00;0;17.055,93
162;1325019900-Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;BANCO SANTANDER;11.180.607/0001-17;1.200.000,00;0;10.772,49
163;1210291100-Contribuições de Pensionista Civil;30/06/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;16,83
164;1210290900-Contribuições de Servidor Inativo Civil;01/06/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;10,58
165;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;19/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;283,53
166;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;01/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;3.671,76
167;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;07/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;5.798,43
168;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;07/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;8.659,02
169;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;32.194,55
170;1210290702-Contribuição de Servidor Ativo Civil - Prefeitura;10/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3.537.787,00;0;34.889,36
171;7210290100-Contribuição Patronal - Prefeitura - Intra-Orçamentária;10/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5.478.261,00;0;152.065,19
172;1210290701-Contribuição de Servidor Ativo Civil - Câmara;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33.143,00;0;3.103,86
173;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81.440,00;0;6.258,50
174;7210290200-Contribuição Patronal - Câmara - Intra-Orçamentária;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81.440,00;0;6.258,50
