NUMERO;CODIGO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
378;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES DA PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DO FUNDO DE ASSISTENCIA FOLHAS 5 E 28, REFERENTE AO 13º SALARIO DE 2021;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;10138.82
377;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO 13º SALARIO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;18128.65
376;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;28/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO MES DE OUTUBRO/2021 REF AOS COD.FOLHA:33,34,35,36;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;49656.24
375;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;28/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE SETEMBRO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;10577.91
374;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;28/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE OUTUBRO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9831.09
373;121801111 ; CPSSS do Servidor Civil Ativo - Principal;28/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,26,17,46,41,47,48, REFERENTE AO 13º SALARIO 2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;78817.73
372;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE AGOSTO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;10233.20
371;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE JULHO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9409.63
370;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO MES DE ABRIL/2021 REF AOS COD.FOLHA:33,34,35,36;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;9495.72
369;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO MES DE MAIO/2021 REF AOS COD.FOLHA:33,34,35,36;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;9578.30
368;121801111 ; CPSSS do Servidor Civil Ativo - Principal;27/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES DA PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DO FUNDO DE ASSISTENCIA FOLHAS 5 E 28, REFERENTE AO MES DE OUTUBRO/2021.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;7815.99
367;121801111 ; CPSSS do Servidor Civil Ativo - Principal;27/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,26,17,46,41,47,48, REFERENTE AO MÊS OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;69251.71
366;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;22/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, PARCELAMENTO.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;808.29
365;121801111 ; CPSSS do Servidor Civil Ativo - Principal;21/12/2021;PROVENIENTE A PARTE DO SERVIDOR DAS FOLHAS DO PODER LEGISLATIVO,REFERENTE AO DECIMO TERCEIRO SALARIO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3582.88
364;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;21/12/2021;PROVENIENTE A PARTE PATRONAL E CUSTO SUPLEMENTAR DAS FOLHAS DO PODER LEGISLATIVO REFERENTE AO DECIMO TERCEIRO /2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;8092.19
363;121801111 ; CPSSS do Servidor Civil Ativo - Principal;21/12/2021;PROVENIENTE A PARTE DO SERVIDOR DAS FOLHAS DO PODER LEGISLATIVO,REFERENTE AO MES DE DEZEMBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3925.04
362;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;21/12/2021;PROVENIENTE A PARTE PATRONAL E CUSTO SUPLEMENTAR DAS FOLHAS DO PODER LEGISLATIVO REFERENTE AO MES DE DEZEMBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;8864.98
361;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;20/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE JUNHO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9384.15
360;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;20/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE MAIO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9154.06
352;121801211 ; CPSSS do Servidor Civil Inativo - Principal;10/12/2021;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 211.;2507;2 - INATIVOS;1969.62
351;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;1374.76
350;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE AGOSTO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;52127.63
349;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;146497.61
348;121801111 ; CPSSS do Servidor Civil Ativo - Principal;14/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE SEGURADOS, REFERENTE AO MES DE NOVEMBRO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4352.78
347;121801111 ; CPSSS do Servidor Civil Ativo - Principal;14/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE SEGURADOS, REFERENTE AO MES DE OUTUBRO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4352.78
346;121801111 ; CPSSS do Servidor Civil Ativo - Principal;14/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE SEGURADOS, REFERENTE AO MES DE SETEMBRO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4683.44
345;121801111 ; CPSSS do Servidor Civil Ativo - Principal;14/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE SEGURADOS, REFERENTE AO MES DE AGOSTO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4530.82
344;121801111 ; CPSSS do Servidor Civil Ativo - Principal;14/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE SEGURADOS, REFERENTE AO DECIMO TERCEIRO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;8026.61
343;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;14/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE ABRIL DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;8750.59
339;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE SEGURADOS DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MES DE NOVEMBRO DE 2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103611.02
338;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MES DE OUTUBRO DE 2021;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;100000.00
337;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MES DE NOVEMBRO DE 2021;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;147651.84
336;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MES DE OUTUBRO DE 2021;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;233688.66
335;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO 13ºSALARIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;258083.57
334;121801111 ; CPSSS do Servidor Civil Ativo - Principal;10/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44,REFERENTE AO MES DE NOVEMBRO DE 2021 CONF.GUIA DE RECEITA EM ANEXA.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;17000.00
333;121801111 ; CPSSS do Servidor Civil Ativo - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE AGOSTO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;70000.00
332;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133140.79
331;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 557/2020, PARCELA 1/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;11765.18
330;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 278/2019, PARCELA 6/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;14220.31
329;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 278/2019, PARCELA 3/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;14197.92
328;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 278/2019, PARCELA 2/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;14187.32
327;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 278/2019, PARCELA 4/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;14206.47
326;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 278/2019, PARCELA 5/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;14213.54
325;721804111 ; CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 278/2019, PARCELA 1/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13999.09
324;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO 13º SALARIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;71611.55
323;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;209052.46
322;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;209480.21
321;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21429.09
320;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13676.20
319;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13545.90
318;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21439.73
317;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21168.17
316;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;99052.46
315;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES DA PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DO FUNDO DE ASSISTENCIA FOLHAS 5 E 28, REFERENTE AO MES DE SETEMBRO/2021.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;7658.40
314;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19239.17
313;721803111 ; CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19035.87
312;121801111 ; CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES DA PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DO FUNDO DE ASSISTENCIA FOLHAS 5 E 28, REFERENTE AO MES DE AGOSTO/2021.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;7552.65
