 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
34;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;11/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;3400.67
35;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;21948.43
36;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;9634.42
37;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;19/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;40954.30
38;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;109660.59
39;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;64148.99
40;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;177540.56
41;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;65949.66
42;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;09/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;54495.87
43;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;174014.37
44;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;56953.03
45;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;10/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;109959.57
46;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81440.00;0;6146.06
47;1210290701;Contribuição de Servidor Ativo Civil - Câmara;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33143.00;0;3048.06
48;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;46072.26
49;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;9074.14
50;1922100000;Compensações Financ.entre o Reg.Geral e os Regimes Próp.de Prev.dos Servidores;11/02/2015;BANCO DO BRASIL SA;00.000.000/1641-19;500000.00;0;31604.99
51;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;8083.29
52;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;12914.00
53;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;27/02/2015;BANCO SANTANDER;11.180.607/0001-17;1200000.00;0;9447.91
54;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/02/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3537787.00;0;2507.23
55;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/02/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3537787.00;0;2739.74
58;1922990000;Outras Restituições;09/02/2015;BANCO SANTANDER;11.180.607/0001-17;14630.00;0;30.87
59;1922990000;Outras Restituições;09/02/2015;BANCO SANTANDER;11.180.607/0001-17;14630.00;0;86.32
60;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;18/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;41375.21
61;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;23970.72
62;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;14276.02
63;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;370.21
64;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;551.59
65;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;16/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;155512.66
66;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;16/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;33290.03
67;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;16/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;29693.48
68;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;06/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;3366.15
69;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;03/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20998.00;0;1521.43
70;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;03/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20998.00;0;1458.19
71;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;24/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;1354.45
72;1210290701;Contribuição de Servidor Ativo Civil - Câmara;27/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33143.00;0;3048.06
73;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;27/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81440.00;0;6146.06
74;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;59625.16
75;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;10712.81
76;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;16167.63
77;9328200000;Retificadora da Remuneração de Investimentos Regime Próprio;30/03/2015;BANCO DO BRASIL SA;00.000.000/1641-19;0;0;-1891.78
78;1922100000;Compensações Financ.entre o Reg.Geral e os Regimes Próp.de Prev.dos Servidores;06/03/2015;BANCO DO BRASIL SA;00.000.000/1641-19;500000.00;0;31604.99
79;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/03/2015;BANCO SANTANDER;11.180.607/0001-17;1200000.00;0;11311.68
81;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;04/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3537787.00;0;2201.49
82;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;04/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3537787.00;0;2634.24
83;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;31/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3537787.00;0;2349.18
85;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;31/03/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;3537787.00;0;2663.27
86;1210290701;Contribuição de Servidor Ativo Civil - Câmara;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33143.00;0;3048.06
87;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81440.00;0;6146.06
88;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;23/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;3321.80
89;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;30168.76
90;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;171812.73
91;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;108140.29
92;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;5835.50
93;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;551.59
94;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;370.21
95;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;11881.70
96;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;8649.89
97;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;15/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;41280.34
98;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;3304.47
99;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;156644.78
100;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;176989.86
101;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;108083.21
102;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;33483.93
103;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;109200.28
104;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;174139.02
105;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;29/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;157274.11
106;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;54628.13
107;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;10233.08
108;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;30487.61
109;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;15833.87
110;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/04/2015;BANCO SANTANDER;11.180.607/0001-17;1200000.00;0;10720.75
111;1210290900;Contribuições de Servidor Inativo Civil;30/04/2015;FOLHA DE PAGAMENTO;;0;0;60.51
112;1210290900;Contribuições de Servidor Inativo Civil;01/04/2015;INSTITUTO DE PREVIDENCIA E ASSIST. MUN DE CAJAZEIRAS;12.724.464/0001-20;0;0;121.02
113;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;2156.12
114;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20998.00;0;1497.50
115;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;61547.31
116;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;56714.08
117;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;59848.38
118;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;56096.82
119;7210290300;Contribuição Patronal - SCTRANS - Intra-Orçamentária;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;53500.00;0;3971.72
120;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20998.00;0;1465.88
121;1210290703;Contribuição de Servidor Ativo Civil - SCTRANS;20/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;20998.00;0;1505.48
122;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;26/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;2119.63
123;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;26/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;32839.82
124;1210290900;Contribuições de Servidor Inativo Civil;28/05/2015;FOLHA DE PAGAMENTO;;0;0;60.51
129;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;30502.70
130;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;08/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;33470.81
131;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;156295.11
133;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;12935.17
134;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;25371.83
135;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;12/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;370.21
136;1210290701;Contribuição de Servidor Ativo Civil - Câmara;21/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33143.00;0;3096.90
137;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;22/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81440.00;0;6244.54
139;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;3528.65
140;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;65637.37
141;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;11422.76
142;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;44638.56
143;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;16954.12
144;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;29/05/2015;BANCO SANTANDER;11.180.607/0001-17;1200000.00;0;11837.42
145;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;29/05/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;93759.43
146;1210299900;Outras contribuições Previdênciárias;29/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;4744.65
147;1210299900;Outras contribuições Previdênciárias;06/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;2520.48
148;1210299900;Outras contribuições Previdênciárias;06/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;3919.47
149;1210299900;Outras contribuições Previdênciárias;29/05/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;2076.00
150;1210290900;Contribuições de Servidor Inativo Civil;26/06/2015;FOLHA DE PAGAMENTO;;0;0;60.51
151;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;09/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;33606.10
152;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;16/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;31814.63
153;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;30/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;156562.04
154;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;53564.59
155;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;41987.12
156;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;56329.77
157;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;23/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;49170.03
158;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;63764.47
159;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;11543.13
160;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;8925.40
161;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;BANCO DO BRASIL SA;00.000.000/1641-19;1200000.00;0;17055.93
162;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;30/06/2015;BANCO SANTANDER;11.180.607/0001-17;1200000.00;0;10772.49
163;1210291100;Contribuições de Pensionista Civil;30/06/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;16.83
164;1210290900;Contribuições de Servidor Inativo Civil;01/06/2015;PREFEITURA MUNICIPAL DE CAJAZEIRAS;08.923.971/0001-15;0;0;10.58
165;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;19/06/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;283.53
166;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;01/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;3671.76
167;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;07/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;5798.43
168;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;07/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;8659.02
169;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;32194.55
170;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;10/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;34889.36
171;7210290100;Contribuição Patronal - Prefeitura - Intra-Orçamentária;10/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;5478261.00;0;152065.19
172;1210290701;Contribuição de Servidor Ativo Civil - Câmara;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33143.00;0;3103.86
173;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81440.00;0;6258.50
174;7210290200;Contribuição Patronal - Câmara - Intra-Orçamentária;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;81440.00;0;6258.50
175;1210290701;Contribuição de Servidor Ativo Civil - Câmara;29/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;33143.00;0;3103.86
176;1210290900;Contribuições de Servidor Inativo Civil;30/07/2015;FOLHA DE PAGAMENTO;;0;0;60.51
177;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;88398.45
178;1325019900;Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados;31/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;1200000.00;0;15359.19
179;1210290702;Contribuição de Servidor Ativo Civil - Prefeitura;22/07/2015;CAIXA ECONOMICA FEDERAL;00.360.305/0040-10;3537787.00;0;370.21
